mse,psnr,ssim,cvar,jitter_factor,charge_injection_factor,clock_feedthrough_factor,gain_error_factor,f0_mhz,fs_mhz,ch_compression
12337.09472427864,7.218674616056472,0.7770244723417203,0.10169259864816677,0.0,0.0,0.0,inf,2.5,50.0,10
11945.070644021871,7.358916383250731,0.7194119551023074,0.10361225778389625,0.0,0.0,0.0,inf,2.5,50.0,10
12145.49013725585,7.28665315204701,0.769476670725995,0.10313121749583305,0.0,0.0,0.0,inf,2.5,50.0,10
11707.738842921888,7.446073345286797,0.754823467024566,0.08797715659558396,0.0,0.0,0.0,inf,2.5,50.0,10
11726.810454670085,7.439004553421732,0.7732697850346213,0.08399939522463344,0.0,0.0,0.0,inf,2.5,50.0,10
10065.210948210513,8.102574795385415,0.7957125278737495,0.079268779149129,0.0,0.0,0.0,inf,2.5,50.0,10
11953.000387090531,7.356034272992094,0.7382215018655552,0.10260215093225027,0.0,0.0,0.0,inf,2.5,50.0,10
12032.979855163627,7.3270717123371645,0.7214265392654639,0.10239537093258706,0.0,0.0,0.0,inf,2.5,50.0,10
11002.77605199916,7.715780873497202,0.7783553462868195,0.09628733777774831,0.0,0.0,0.0,inf,2.5,50.0,10
7949.851986258286,9.127213180164311,0.8868759747643883,0.0,0.018805971599157336,0.0,0.0,inf,2.5,50.0,10
7881.526749568556,9.164700069967111,0.8865274511399849,0.0,-0.016789413982794217,0.0,0.0,inf,2.5,50.0,10
7733.40333220432,9.24709699664023,0.8902909869836189,0.0,0.005004202755724504,0.0,0.0,inf,2.5,50.0,10
7694.787245367011,9.268837444249693,0.8902385452832489,0.0,0.00036480139978520493,0.0,0.0,inf,2.5,50.0,10
7809.471637554233,9.204587088928989,0.8891173179380578,0.0,0.01034714578613823,0.0,0.0,inf,2.5,50.0,10
7686.8466153771715,9.273321456969013,0.8902432679086529,0.0,-0.0001802650387326205,0.0,0.0,inf,2.5,50.0,10
7686.570119836777,9.273477675315977,0.8892221876506397,0.0,0.00815475033831536,0.0,0.0,inf,2.5,50.0,10
7701.077014886857,9.265288942781106,0.89017304523302,0.0,0.00048335906131284086,0.0,0.0,inf,2.5,50.0,10
8170.833163981226,9.008140179131015,0.8782582182832077,0.0,-0.043262534491453224,0.0,0.0,inf,2.5,50.0,10
7742.747794390413,9.241852477090442,0.8881165258905802,0.0,0.01147766323539227,0.0,0.0,inf,2.5,50.0,10
7775.49439525169,9.223523482103976,0.8885783946807212,0.0,-0.01250241967168614,0.0,0.0,inf,2.5,50.0,10
7761.44852502379,9.2313757933683,0.890193496506031,0.0,0.009496457576155307,0.0,0.0,inf,2.5,50.0,10
8273.281737391333,8.954025468740284,0.8807388550132791,0.0,-0.030395341217160143,0.0,0.0,inf,2.5,50.0,10
7705.732762374801,9.262664174209382,0.890066047629589,0.0,-0.0068829505424041915,0.0,0.0,inf,2.5,50.0,10
7889.852502378993,9.160114765433642,0.8870035623087843,0.0,-0.017365546594312182,0.0,0.0,inf,2.5,50.0,10
7715.164819922259,9.257351524884257,0.8900795827539618,0.0,-0.0015270479454489029,0.0,0.0,inf,2.5,50.0,10
7709.100046773439,9.260766789950084,0.8901508131120754,0.0,0.001207370561364805,0.0,0.0,inf,2.5,50.0,10
7706.785390558217,9.262070954324443,0.8899696713560873,0.0,0.007205304966326481,0.0,0.0,inf,2.5,50.0,10
8286.55878130998,8.947061454637758,0.876776383971529,0.0,0.036356627566755756,0.0,0.0,inf,2.5,50.0,10
7698.701714488476,9.266628676139863,0.8908551014377336,0.0,0.004814528349075571,0.0,0.0,inf,2.5,50.0,10
7929.000774181061,9.138619006123823,0.8883884528572555,0.0,0.01730061880859337,0.0,0.0,inf,2.5,50.0,10
8064.221883518007,9.065178921804243,0.8850707480615353,0.0,-0.028665323411157646,0.0,0.0,inf,2.5,50.0,10
7965.693811390139,9.118567520634116,0.8864014639029316,0.0,0.02832562856421225,0.0,0.0,inf,2.5,50.0,10
7718.503588651796,9.255472504524583,0.8898766803810881,0.0,0.00915926306391728,0.0,0.0,inf,2.5,50.0,10
7752.185271205303,9.236562174004572,0.8896307475853202,0.0,0.011101813705001592,0.0,0.0,inf,2.5,50.0,10
7869.679618070676,9.171233086786335,0.8846087195603897,0.0,0.020219002226658584,0.0,0.0,inf,2.5,50.0,10
8289.276947146014,8.94563711084791,0.8775134382447358,0.0,0.036060003964236,0.0,0.0,inf,2.5,50.0,10
7899.570458540991,9.15476883825202,0.8878599644933971,0.0,0.015005453970220248,0.0,0.0,inf,2.5,50.0,10
7935.9362268350515,9.134821916972058,0.8847685723884742,0.0,0.03828723990923958,0.0,0.0,inf,2.5,50.0,10
7750.507604716053,9.237502141412081,0.890494252372256,0.0,-0.007824229732925351,0.0,0.0,inf,2.5,50.0,10
