mse,psnr,ssim,cvar,jitter_factor,charge_injection_factor,clock_feedthrough_factor,gain_error_factor,f0_mhz,fs_mhz,ch_compression
7551.1997064563475,9.350644046688707,0.8401048314382432,0.07456531216287354,0.0,0.0,0.0,inf,2.5,50.0,10
7144.396574248803,9.591148073127671,0.8350364665346419,0.07643463496707226,0.0,0.0,0.0,inf,2.5,50.0,10
7308.822406090224,9.492329515892292,0.8578120010600667,0.05834254462857162,0.0,0.0,0.0,inf,2.5,50.0,10
8303.616280382574,8.938130891451834,0.8131870717227689,0.0820178106492395,0.0,0.0,0.0,inf,2.5,50.0,10
7254.181109982097,9.524919667665921,0.8481182244000341,0.060237948706044625,0.0,0.0,0.0,inf,2.5,50.0,10
6997.794874276221,9.681191529690352,0.8527631983997813,0.06299265088766555,0.0,0.0,0.0,inf,2.5,50.0,10
8689.59026467315,8.740810619781294,0.7993051941338962,0.08561917810086335,0.0,0.0,0.0,inf,2.5,50.0,10
7500.784761536104,9.379736575061727,0.8317498155982569,0.07183334407720739,0.0,0.0,0.0,inf,2.5,50.0,10
7820.032402703182,9.198718082829938,0.826987856973597,0.08128626359203317,0.0,0.0,0.0,inf,2.5,50.0,10
8751.85795390397,8.709801005915693,0.8073835888683344,0.08782295019728777,0.0,0.0,0.0,inf,2.5,50.0,10
8543.17494879115,8.814610608473753,0.8141417050803131,0.0818865355295434,0.0,0.0,0.0,inf,2.5,50.0,10
9705.90527572136,8.260443123424102,0.7933455403320583,0.0882768559789552,0.0,0.0,0.0,inf,2.5,50.0,10
8227.207545039597,8.97827907620483,0.8327219881835225,0.07832445159487016,0.0,0.0,0.0,inf,2.5,50.0,10
