mse,psnr,ssim,cvar,jitter_factor,charge_injection_factor,clock_feedthrough_factor,gain_error_factor,f0_mhz,fs_mhz,ch_compression
13506.37628425348,6.825415159799339,0.4987807782639219,0.06536677238559004,0.0,0.0,0.0,inf,2.5,50.0,10
13394.151626586668,6.861651498710666,0.5413409968652431,0.05150491287771581,0.0,0.0,0.0,inf,2.5,50.0,10
13812.795987161497,6.727987634703138,0.5146248706551081,0.050771193927488814,0.0,0.0,0.0,inf,2.5,50.0,10
14005.177335849421,6.667917485656421,0.5105811199499349,0.05788470754083433,0.0,0.0,0.0,inf,2.5,50.0,10
14924.646521830293,6.391763068578929,0.47013592588700215,0.06609034953763394,0.0,0.0,0.0,inf,2.5,50.0,10
12573.3104466057,7.136307220515953,0.5265322558638885,0.05257604884301272,0.0,0.0,0.0,inf,2.5,50.0,10
13442.574377832616,6.845979127585217,0.5492033520314741,0.052006556795542065,0.0,0.0,0.0,inf,2.5,50.0,10
14861.894856534573,6.41006176391255,0.4748362445983033,0.06508354779601394,0.0,0.0,0.0,inf,2.5,50.0,10
13533.928178577766,6.816564934145729,0.5578376915936931,0.04816758222307242,0.0,0.0,0.0,inf,2.5,50.0,10
13374.662489314689,6.867975294926005,0.5447981415896381,0.050381988906151684,0.0,0.0,0.0,inf,2.5,50.0,10
13603.218302930598,6.794386932436362,0.4855929451054974,0.06082082640143976,0.0,0.0,0.0,inf,2.5,50.0,10
12334.27341494492,7.219667896261933,0.5880409072434416,0.03937570667485443,0.0,0.0,0.0,inf,2.5,50.0,10
13687.351333043016,6.767609458044255,0.520289451153269,0.05638665649450912,0.0,0.0,0.0,inf,2.5,50.0,10
14206.620457734552,6.6058958280794915,0.4785947849352455,0.05834291269311,0.0,0.0,0.0,inf,2.5,50.0,10
13615.680843857357,6.790409980169474,0.5238130630605193,0.05069223937733857,0.0,0.0,0.0,inf,2.5,50.0,10
13956.727391493685,6.682967651047553,0.5103414313433492,0.05346159636185237,0.0,0.0,0.0,inf,2.5,50.0,10
13119.324962500605,6.951688713010695,0.5763079065481522,0.04596208838116547,0.0,0.0,0.0,inf,2.5,50.0,10
14968.243738004227,6.379095144085319,0.4286751406048488,0.0659045650867665,0.0,0.0,0.0,inf,2.5,50.0,10
14506.953226560861,6.515041500726597,0.4761605533557548,0.06844036921481811,0.0,0.0,0.0,inf,2.5,50.0,10
15271.146400864502,6.292087202174262,0.45867641508183116,0.0612114106083358,0.0,0.0,0.0,inf,2.5,50.0,10
