mse,psnr,ssim,a-gcnr,h-gcnr,cvar,jitter_factor,charge_injection_factor,clock_feedthrough_factor,gain_error_factor,f0_mhz,fs_mhz,ch_compression
2423.980408888889,14.28551255417322,0.8685435280742285,0.19961581346578938,0.10613246154274242,0.010129864098888088,0.0,0.0,0.0,inf,2.5,50.0,10
2573.410353777778,14.025713169150038,0.8587495809976056,0.18756491977218026,0.0995418791496197,-0.02291742555357484,0.0,0.0,0.0,inf,2.5,50.0,10
2426.2109155555554,14.28151808574642,0.8695067639564589,0.19943851582511002,0.10660432866708291,0.0014034418295356932,0.0,0.0,0.0,inf,2.5,50.0,10
2415.2333582222223,14.301212625124455,0.8696577468175618,0.1997769728920995,0.10588628751812662,-0.0034884137107677304,0.0,0.0,0.0,inf,2.5,50.0,10
2523.9622755555556,14.109975014370548,0.8659882102156581,0.19868120592201877,0.10526890742508316,0.013202757030011197,0.0,0.0,0.0,inf,2.5,50.0,10
2445.0132622222222,14.247991417050779,0.8687616834723568,0.20063853209626242,0.10633158758113082,0.005425552335542616,0.0,0.0,0.0,inf,2.5,50.0,10
2447.0878364444443,14.244308025506546,0.8688424539123356,0.2008213736384497,0.10640526436254244,-0.007229767959833511,0.0,0.0,0.0,inf,2.5,50.0,10
2429.971712,14.274791429872165,0.8695455812640809,0.19979956736639942,0.10683383466549062,0.00320454077238415,0.0,0.0,0.0,inf,2.5,50.0,10
2466.154261333333,14.210601220427133,0.86810195965388,0.1988258029054456,0.10668588013942765,-0.0059413909628552196,0.0,0.0,0.0,inf,2.5,50.0,10
2442.272810666667,14.252861862919865,0.8675745627155124,0.1993706255596851,0.10602704380221645,-0.0078787875751615,0.0,0.0,0.0,inf,2.5,50.0,10
2497.7268977777776,14.155354101252788,0.8655444398440988,0.19583617235634843,0.10404049744835936,-0.011162431836393545,0.0,0.0,0.0,inf,2.5,50.0,10
2504.3072853333333,14.143927439426097,0.8643820111325927,0.2012826435002083,0.10554974447887872,0.01918627475769902,0.0,0.0,0.0,inf,2.5,50.0,10
2416.3406364444445,14.299222032283314,0.8697854876319613,0.19982716499820813,0.10664313901567812,0.0029063883874792633,0.0,0.0,0.0,inf,2.5,50.0,10
2446.2000497777776,14.24588390194642,0.8665969787329975,0.20106752074209494,0.10291143035660555,-0.015417941415251874,0.0,0.0,0.0,inf,2.5,50.0,10
2409.704007111111,14.311166610204374,0.8695239784161315,0.2001403058112639,0.10644385421925262,-0.0038038294888476086,0.0,0.0,0.0,inf,2.5,50.0,10
2413.1060835555554,14.30503946339937,0.8681405871592413,0.20074924465127136,0.1070229390736186,-0.01011695229900573,0.0,0.0,0.0,inf,2.5,50.0,10
2427.80288,14.278669385979516,0.8696216386072211,0.1998493801163353,0.10644342612742558,0.0011398136162652634,0.0,0.0,0.0,inf,2.5,50.0,10
